Time [s],Current [A],Voltage [V],X-averaged cell temperature [K],TimeDiff,CapacityDiff,SOC
316.0,10.0,3.618612804583521,298.15,1.0,-0.002777777777777778,0.8244444444444521
317.0,10.0,3.6179516057731598,298.15,1.0,-0.002777777777777778,0.8238888888888966
318.0,10.0,3.617289635734358,298.15,1.0,-0.002777777777777778,0.823333333333341
319.0,10.0,3.6166269205577506,298.15,1.0,-0.002777777777777778,0.8227777777777855
320.0,10.0,3.615963460061845,298.15,1.0,-0.002777777777777778,0.82222222222223
321.0,10.0,3.615299254083112,298.15,1.0,-0.002777777777777778,0.8216666666666744
322.0,10.0,3.614634302475988,298.15,1.0,-0.002777777777777778,0.8211111111111189
323.0,10.0,3.6139686051128725,298.15,1.0,-0.002777777777777778,0.8205555555555634
324.0,10.0,3.6133021589666923,298.15,1.0,-0.002777777777777778,0.8200000000000078
325.0,10.0,3.612634952804158,298.15,1.0,-0.002777777777777778,0.8194444444444523
326.0,10.0,3.6119669923018614,298.15,1.0,-0.002777777777777778,0.8188888888888968
327.0,10.0,3.611298275644078,298.15,1.0,-0.002777777777777778,0.8183333333333412
328.0,10.0,3.6106288008868956,298.15,1.0,-0.002777777777777778,0.8177777777777857
329.0,10.0,3.609958565958218,298.15,1.0,-0.002777777777777778,0.8172222222222302
330.0,10.0,3.609287568657761,298.15,1.0,-0.002777777777777778,0.8166666666666746
331.0,10.0,3.6086158247739153,298.15,1.0,-0.002777777777777778,0.8161111111111191
332.0,10.0,3.607943365376382,298.15,1.0,-0.002777777777777778,0.8155555555555636
333.0,10.0,3.6072701693919766,298.15,1.0,-0.002777777777777778,0.815000000000008
334.0,10.0,3.606596241026076,298.15,1.0,-0.002777777777777778,0.8144444444444525
335.0,10.0,3.6059215849244275,298.15,1.0,-0.002777777777777778,0.813888888888897
336.0,10.0,3.605246206173158,298.15,1.0,-0.002777777777777778,0.8133333333333415
337.0,10.0,3.6045701102987633,298.15,1.0,-0.002777777777777778,0.8127777777777859
338.0,10.0,3.6038933088526024,298.15,1.0,-0.002777777777777778,0.8122222222222304
339.0,10.0,3.6032158133078704,298.15,1.0,-0.002777777777777778,0.8116666666666749
340.0,10.0,3.6025376273628424,298.15,1.0,-0.002777777777777778,0.8111111111111193
341.0,10.0,3.6018587598478575,298.15,1.0,-0.002777777777777778,0.8105555555555638
342.0,10.0,3.601179220159083,298.15,1.0,-0.002777777777777778,0.8100000000000083
343.0,10.0,3.600499018258513,298.15,1.0,-0.002777777777777778,0.8094444444444527
344.0,10.0,3.599818164673966,298.15,1.0,-0.002777777777777778,0.8088888888888972
345.0,10.0,3.5991365988908735,298.15,1.0,-0.002777777777777778,0.8083333333333417
346.0,10.0,3.5984543131643854,298.15,1.0,-0.002777777777777778,0.8077777777777861
347.0,10.0,3.59777134587703,298.15,1.0,-0.002777777777777778,0.8072222222222306
348.0,10.0,3.5970876992349563,298.15,1.0,-0.002777777777777778,0.8066666666666751
349.0,10.0,3.5964033754443148,298.15,1.0,-0.002777777777777778,0.8061111111111195
350.0,10.0,3.595718376711254,298.15,1.0,-0.002777777777777778,0.805555555555564
351.0,10.0,3.5950327052419206,298.15,1.0,-0.002777777777777778,0.8050000000000085
352.0,10.0,3.5943464475841074,298.15,1.0,-0.002777777777777778,0.804444444444453
353.0,10.0,3.593659593611141,298.15,1.0,-0.002777777777777778,0.8038888888888974
354.0,10.0,3.5929721272595856,298.15,1.0,-0.002777777777777778,0.8033333333333419
355.0,10.0,3.5922840569774164,298.15,1.0,-0.002777777777777778,0.8027777777777864
356.0,10.0,3.5915953912126084,298.15,1.0,-0.002777777777777778,0.8022222222222308
357.0,10.0,3.590906138413137,298.15,1.0,-0.002777777777777778,0.8016666666666753
358.0,10.0,3.5902163070269766,298.15,1.0,-0.002777777777777778,0.8011111111111198
359.0,10.0,3.5895257625218804,298.15,1.0,-0.002777777777777778,0.8005555555555642
360.0,10.0,3.588834569565859,298.15,1.0,-0.002777777777777778,0.8000000000000087
361.0,10.0,3.5881427464121582,298.15,1.0,-0.002777777777777778,0.7994444444444532
362.0,10.0,3.5874502926994216,298.15,1.0,-0.002777777777777778,0.7988888888888976
363.0,10.0,3.5867572080662975,298.15,1.0,-0.002777777777777778,0.7983333333333421
364.0,10.0,3.58606349215143,298.15,1.0,-0.002777777777777778,0.7977777777777866
365.0,10.0,3.585369144593464,298.15,1.0,-0.002777777777777778,0.797222222222231
366.0,10.0,3.584674446531647,298.15,1.0,-0.002777777777777778,0.7966666666666755
367.0,10.0,3.5839792349786044,298.15,1.0,-0.002777777777777778,0.79611111111112
368.0,10.0,3.5832835214979397,298.15,1.0,-0.002777777777777778,0.7955555555555645
369.0,10.0,3.5825873204884076,298.15,1.0,-0.002777777777777778,0.7950000000000089
370.0,10.0,3.5818906463487563,298.15,1.0,-0.002777777777777778,0.7944444444444534
371.0,10.0,3.581193513477741,298.15,1.0,-0.002777777777777778,0.7938888888888979
372.0,10.0,3.5804959243423333,298.15,1.0,-0.002777777777777778,0.7933333333333423
373.0,10.0,3.5797977860701717,298.15,1.0,-0.002777777777777778,0.7927777777777868
374.0,10.0,3.5790991804074954,298.15,1.0,-0.002777777777777778,0.7922222222222313
375.0,10.0,3.578400115261208,298.15,1.0,-0.002777777777777778,0.7916666666666757
376.0,10.0,3.5777005985382115,298.15,1.0,-0.002777777777777778,0.7911111111111202
377.0,10.0,3.5770006381454094,298.15,1.0,-0.002777777777777778,0.7905555555555647
378.0,10.0,3.576300241989706,298.15,1.0,-0.002777777777777778,0.7900000000000091
379.0,10.0,3.575599409948881,298.15,1.0,-0.002777777777777778,0.7894444444444536
380.0,10.0,3.5748981233071215,298.15,1.0,-0.002777777777777778,0.7888888888888981
381.0,10.0,3.5741964082507813,298.15,1.0,-0.002777777777777778,0.7883333333333425
382.0,10.0,3.5734942706689337,298.15,1.0,-0.002777777777777778,0.787777777777787
383.0,10.0,3.572791716450647,298.15,1.0,-0.002777777777777778,0.7872222222222315
384.0,10.0,3.572088751484994,298.15,1.0,-0.002777777777777778,0.786666666666676
385.0,10.0,3.5713853816610457,298.15,1.0,-0.002777777777777778,0.7861111111111204
386.0,10.0,3.5706816365681613,298.15,1.0,-0.002777777777777778,0.7855555555555649
387.0,10.0,3.569977558799006,298.15,1.0,-0.002777777777777778,0.7850000000000094
388.0,10.0,3.569273125168758,298.15,1.0,-0.002777777777777778,0.7844444444444538
389.0,10.0,3.5685683453687025,298.15,1.0,-0.002777777777777778,0.7838888888888983
390.0,10.0,3.567863229090127,298.15,1.0,-0.002777777777777778,0.7833333333333428
391.0,10.0,3.56715778602432,298.15,1.0,-0.002777777777777778,0.7827777777777872
392.0,10.0,3.566452025862569,298.15,1.0,-0.002777777777777778,0.7822222222222317
393.0,10.0,3.5657460058879007,298.15,1.0,-0.002777777777777778,0.7816666666666762
394.0,10.0,3.565039768423312,298.15,1.0,-0.002777777777777778,0.7811111111111206
395.0,10.0,3.564333289219669,298.15,1.0,-0.002777777777777778,0.7805555555555651
396.0,10.0,3.5636265835005307,298.15,1.0,-0.002777777777777778,0.7800000000000096
397.0,10.0,3.5629196664894573,298.15,1.0,-0.002777777777777778,0.779444444444454
398.0,10.0,3.562212553410011,298.15,1.0,-0.002777777777777778,0.7788888888888985
399.0,10.0,3.5615052594857493,298.15,1.0,-0.002777777777777778,0.778333333333343
400.0,10.0,3.5607976946340267,298.15,1.0,-0.002777777777777778,0.7777777777777874
401.0,10.0,3.5600898557941667,298.15,1.0,-0.002777777777777778,0.7772222222222319
402.0,10.0,3.559381801135006,298.15,1.0,-0.002777777777777778,0.7766666666666764
403.0,10.0,3.558673536383593,298.15,1.0,-0.002777777777777778,0.7761111111111209
404.0,10.0,3.5579650672669776,298.15,1.0,-0.002777777777777778,0.7755555555555653
405.0,10.0,3.557256399512211,298.15,1.0,-0.002777777777777778,0.7750000000000098
406.0,10.0,3.55654753884634,298.15,1.0,-0.002777777777777778,0.7744444444444543
407.0,10.0,3.555838662173653,298.15,1.0,-0.002777777777777778,0.7738888888888987
408.0,10.0,3.555129746846816,298.15,1.0,-0.002777777777777778,0.7733333333333432
409.0,10.0,3.5544207635153184,298.15,1.0,-0.002777777777777778,0.7727777777777877
410.0,10.0,3.5537117304060066,298.15,1.0,-0.002777777777777778,0.7722222222222321
411.0,10.0,3.5530026657457308,298.15,1.0,-0.002777777777777778,0.7716666666666766
412.0,10.0,3.5522935877613375,298.15,1.0,-0.002777777777777778,0.7711111111111211
413.0,10.0,3.551584514679676,298.15,1.0,-0.002777777777777778,0.7705555555555655
414.0,10.0,3.5508752546029494,298.15,1.0,-0.002777777777777778,0.77000000000001
415.0,10.0,3.5501659113849957,298.15,1.0,-0.002777777777777778,0.7694444444444545
416.0,10.0,3.5494565158579174,298.15,1.0,-0.002777777777777778,0.768888888888899
417.0,10.0,3.5487470734524384,298.15,1.0,-0.002777777777777778,0.7683333333333434
418.0,10.0,3.5480375895992795,298.15,1.0,-0.002777777777777778,0.7677777777777879
419.0,10.0,3.547328069729163,298.15,1.0,-0.002777777777777778,0.7672222222222324
420.0,10.0,3.546618519272812,298.15,1.0,-0.002777777777777778,0.7666666666666768
421.0,10.0,3.545909308120196,298.15,1.0,-0.002777777777777778,0.7661111111111213
422.0,10.0,3.545200227164299,298.15,1.0,-0.002777777777777778,0.7655555555555658
423.0,10.0,3.5444912996759403,298.15,1.0,-0.002777777777777778,0.7650000000000102
424.0,10.0,3.5437825499985385,298.15,1.0,-0.002777777777777778,0.7644444444444547
425.0,10.0,3.543074002475506,298.15,1.0,-0.002777777777777778,0.7638888888888992
426.0,10.0,3.5423656814502587,298.15,1.0,-0.002777777777777778,0.7633333333333436
427.0,10.0,3.5416575645704356,298.15,1.0,-0.002777777777777778,0.7627777777777881
428.0,10.0,3.5409492918672747,298.15,1.0,-0.002777777777777778,0.7622222222222326
429.0,10.0,3.540241130189786,298.15,1.0,-0.002777777777777778,0.761666666666677
430.0,10.0,3.5395330803079714,298.15,1.0,-0.002777777777777778,0.7611111111111215
431.0,10.0,3.5388251429918336,298.15,1.0,-0.002777777777777778,0.760555555555566
432.0,10.0,3.5381173190113713,298.15,1.0,-0.002777777777777778,0.7600000000000104
433.0,10.0,3.53740960913659,298.15,1.0,-0.002777777777777778,0.7594444444444549
434.0,10.0,3.5367021298794628,298.15,1.0,-0.002777777777777778,0.7588888888888994
435.0,10.0,3.5359952451917653,298.15,1.0,-0.002777777777777778,0.7583333333333439
436.0,10.0,3.535288704568455,298.15,1.0,-0.002777777777777778,0.7577777777777883
437.0,10.0,3.534582536806547,298.15,1.0,-0.002777777777777778,0.7572222222222328
438.0,10.0,3.533876770703057,298.15,1.0,-0.002777777777777778,0.7566666666666773
439.0,10.0,3.5331714350550003,298.15,1.0,-0.002777777777777778,0.7561111111111217
440.0,10.0,3.532466558659391,298.15,1.0,-0.002777777777777778,0.7555555555555662
441.0,10.0,3.5317620448034086,298.15,1.0,-0.002777777777777778,0.7550000000000107
442.0,10.0,3.531057737637619,298.15,1.0,-0.002777777777777778,0.7544444444444551
443.0,10.0,3.5303538141427633,298.15,1.0,-0.002777777777777778,0.7538888888888996
444.0,10.0,3.5296502834793744,298.15,1.0,-0.002777777777777778,0.7533333333333441
445.0,10.0,3.528947154807982,298.15,1.0,-0.002777777777777778,0.7527777777777885
446.0,10.0,3.528244437289122,298.15,1.0,-0.002777777777777778,0.752222222222233
447.0,10.0,3.5275421641809728,298.15,1.0,-0.002777777777777778,0.7516666666666775
448.0,10.0,3.526840461727055,298.15,1.0,-0.002777777777777778,0.7511111111111219
449.0,10.0,3.526139267112699,298.15,1.0,-0.002777777777777778,0.7505555555555664
450.0,10.0,3.5254385985999095,298.15,1.0,-0.002777777777777778,0.7500000000000109
451.0,10.0,3.5247384744506927,298.15,1.0,-0.002777777777777778,0.7494444444444553
452.0,10.0,3.524038912927055,298.15,1.0,-0.002777777777777778,0.7488888888888998
453.0,10.0,3.5233399321916177,298.15,1.0,-0.002777777777777778,0.7483333333333443
454.0,10.0,3.5226414712603993,298.15,1.0,-0.002777777777777778,0.7477777777777888
455.0,10.0,3.5219435921124163,298.15,1.0,-0.002777777777777778,0.7472222222222332
456.0,10.0,3.5212463080530974,298.15,1.0,-0.002777777777777778,0.7466666666666777
457.0,10.0,3.5205496323878736,298.15,1.0,-0.002777777777777778,0.7461111111111222
458.0,10.0,3.5198535784221763,298.15,1.0,-0.002777777777777778,0.7455555555555666
459.0,10.0,3.519158159461435,298.15,1.0,-0.002777777777777778,0.7450000000000111
460.0,10.0,3.518463477473534,298.15,1.0,-0.002777777777777778,0.7444444444444556
461.0,10.0,3.517769522531663,298.15,1.0,-0.002777777777777778,0.7438888888889
462.0,10.0,3.51707629907097,298.15,1.0,-0.002777777777777778,0.7433333333333445
463.0,10.0,3.5163838274654893,298.15,1.0,-0.002777777777777778,0.742777777777789
464.0,10.0,3.5156921280892526,298.15,1.0,-0.002777777777777778,0.7422222222222334
465.0,10.0,3.515001221316294,298.15,1.0,-0.002777777777777778,0.7416666666666779
466.0,10.0,3.5143110982982346,298.15,1.0,-0.002777777777777778,0.7411111111111224
467.0,10.0,3.5136217735708026,298.15,1.0,-0.002777777777777778,0.7405555555555668
468.0,10.0,3.512933277963884,298.15,1.0,-0.002777777777777778,0.7400000000000113
469.0,10.0,3.5122456287031145,298.15,1.0,-0.002777777777777778,0.7394444444444558
470.0,10.0,3.5115588430141305,298.15,1.0,-0.002777777777777778,0.7388888888889003
471.0,10.0,3.5108729381225636,298.15,1.0,-0.002777777777777778,0.7383333333333447
472.0,10.0,3.510187916534943,298.15,1.0,-0.002777777777777778,0.7377777777777892
473.0,10.0,3.5095037800552826,298.15,1.0,-0.002777777777777778,0.7372222222222337
474.0,10.0,3.5088205581054153,298.15,1.0,-0.002777777777777778,0.7366666666666781
475.0,10.0,3.5081382655586806,298.15,1.0,-0.002777777777777778,0.7361111111111226
476.0,10.0,3.507456917288414,298.15,1.0,-0.002777777777777778,0.7355555555555671
477.0,10.0,3.5067765281679537,298.15,1.0,-0.002777777777777778,0.7350000000000115
478.0,10.0,3.5060971200411313,298.15,1.0,-0.002777777777777778,0.734444444444456
479.0,10.0,3.5054187295788184,298.15,1.0,-0.002777777777777778,0.7338888888889005
480.0,10.0,3.5047413578632343,298.15,1.0,-0.002777777777777778,0.7333333333333449
481.0,10.0,3.504065021780206,298.15,1.0,-0.002777777777777778,0.7327777777777894
482.0,10.0,3.503389738215561,298.15,1.0,-0.002777777777777778,0.7322222222222339
483.0,10.0,3.502715524055125,298.15,1.0,-0.002777777777777778,0.7316666666666783
484.0,10.0,3.502042395599778,298.15,1.0,-0.002777777777777778,0.7311111111111228
485.0,10.0,3.5013703601222224,298.15,1.0,-0.002777777777777778,0.7305555555555673
486.0,10.0,3.5006994399592983,298.15,1.0,-0.002777777777777778,0.7300000000000118
487.0,10.0,3.5000296513425573,298.15,1.0,-0.002777777777777778,0.7294444444444562
488.0,10.0,3.4993610105035535,298.15,1.0,-0.002777777777777778,0.7288888888889007
489.0,10.0,3.498693533673838,298.15,1.0,-0.002777777777777778,0.7283333333333452
490.0,10.0,3.49802723708496,298.15,1.0,-0.002777777777777778,0.7277777777777896
491.0,10.0,3.4973621166836333,298.15,1.0,-0.002777777777777778,0.7272222222222341
492.0,10.0,3.496698196434626,298.15,1.0,-0.002777777777777778,0.7266666666666786
493.0,10.0,3.4960354932435136,298.15,1.0,-0.002777777777777778,0.726111111111123
494.0,10.0,3.495374021869826,298.15,1.0,-0.002777777777777778,0.7255555555555675
495.0,10.0,3.4947137970731004,298.15,1.0,-0.002777777777777778,0.725000000000012
496.0,10.0,3.4940548336128687,298.15,1.0,-0.002777777777777778,0.7244444444444564
497.0,10.0,3.4933971381701676,298.15,1.0,-0.002777777777777778,0.7238888888889009
498.0,10.0,3.4927407254662484,298.15,1.0,-0.002777777777777778,0.7233333333333454
499.0,10.0,3.4920856122731103,298.15,1.0,-0.002777777777777778,0.7227777777777898
500.0,10.0,3.4914318125758603,298.15,1.0,-0.002777777777777778,0.7222222222222343
501.0,10.0,3.4907793403596097,298.15,1.0,-0.002777777777777778,0.7216666666666788
502.0,10.0,3.490128209609467,298.15,1.0,-0.002777777777777778,0.7211111111111232
503.0,10.0,3.489478425935564,298.15,1.0,-0.002777777777777778,0.7205555555555677
504.0,10.0,3.4888299977092476,298.15,1.0,-0.002777777777777778,0.7200000000000122
505.0,10.0,3.488182944102248,298.15,1.0,-0.002777777777777778,0.7194444444444567
506.0,10.0,3.4875372779559273,298.15,1.0,-0.002777777777777778,0.7188888888889011
507.0,10.0,3.486893012111649,298.15,1.0,-0.002777777777777778,0.7183333333333456
508.0,10.0,3.4862501594107735,298.15,1.0,-0.002777777777777778,0.7177777777777901
509.0,10.0,3.4856087263266446,298.15,1.0,-0.002777777777777778,0.7172222222222345
510.0,10.0,3.484968712329339,298.15,1.0,-0.002777777777777778,0.716666666666679
511.0,10.0,3.4843301392442783,298.15,1.0,-0.002777777777777778,0.7161111111111235
512.0,10.0,3.4836930184805746,298.15,1.0,-0.002777777777777778,0.7155555555555679
513.0,10.0,3.4830573614473392,298.15,1.0,-0.002777777777777778,0.7150000000000124
514.0,10.0,3.482423179553685,298.15,1.0,-0.002777777777777778,0.7144444444444569
515.0,10.0,3.4817904817677388,298.15,1.0,-0.002777777777777778,0.7138888888889013
516.0,10.0,3.481159260003163,298.15,1.0,-0.002777777777777778,0.7133333333333458
517.0,10.0,3.4805295341285962,298.15,1.0,-0.002777777777777778,0.7127777777777903
518.0,10.0,3.4799013123796305,298.15,1.0,-0.002777777777777778,0.7122222222222347
519.0,10.0,3.47927460270114,298.15,1.0,-0.002777777777777778,0.7116666666666792
520.0,10.0,3.4786494127472762,298.15,1.0,-0.002777777777777778,0.7111111111111237
521.0,10.0,3.4780257498814717,298.15,1.0,-0.002777777777777778,0.7105555555555682
522.0,10.0,3.4774036298890154,298.15,1.0,-0.002777777777777778,0.7100000000000126
523.0,10.0,3.476783056461108,298.15,1.0,-0.002777777777777778,0.7094444444444571
524.0,10.0,3.4761640370147173,298.15,1.0,-0.002777777777777778,0.7088888888889016
525.0,10.0,3.4755465791426623,298.15,1.0,-0.002777777777777778,0.708333333333346
526.0,10.0,3.4749306902657424,298.15,1.0,-0.002777777777777778,0.7077777777777905
527.0,10.0,3.4743163776327313,298.15,1.0,-0.002777777777777778,0.707222222222235
528.0,10.0,3.473703648320381,298.15,1.0,-0.002777777777777778,0.7066666666666794
529.0,10.0,3.473092509233423,298.15,1.0,-0.002777777777777778,0.7061111111111239
530.0,10.0,3.4724829671045647,298.15,1.0,-0.002777777777777778,0.7055555555555684
531.0,10.0,3.471875028494492,298.15,1.0,-0.002777777777777778,0.7050000000000128
532.0,10.0,3.4712686997918683,298.15,1.0,-0.002777777777777778,0.7044444444444573
533.0,10.0,3.4706639872133325,298.15,1.0,-0.002777777777777778,0.7038888888889018
534.0,10.0,3.470060870485013,298.15,1.0,-0.002777777777777778,0.7033333333333462
535.0,10.0,3.469459349650822,298.15,1.0,-0.002777777777777778,0.7027777777777907
536.0,10.0,3.468859444022261,298.15,1.0,-0.002777777777777778,0.7022222222222352
537.0,10.0,3.468261156335819,298.15,1.0,-0.002777777777777778,0.7016666666666797
538.0,10.0,3.467664488981416,298.15,1.0,-0.002777777777777778,0.7011111111111241
539.0,10.0,3.467069444002406,298.15,1.0,-0.002777777777777778,0.7005555555555686
540.0,10.0,3.4664760230955802,298.15,1.0,-0.002777777777777778,0.7000000000000131
541.0,10.0,3.465884227611161,298.15,1.0,-0.002777777777777778,0.6994444444444575
542.0,10.0,3.4652940585528063,298.15,1.0,-0.002777777777777778,0.698888888888902
543.0,10.0,3.4647055165776077,298.15,1.0,-0.002777777777777778,0.6983333333333465
544.0,10.0,3.464118601996089,298.15,1.0,-0.002777777777777778,0.6977777777777909
545.0,10.0,3.463533314772212,298.15,1.0,-0.002777777777777778,0.6972222222222354
546.0,10.0,3.4629496608916988,298.15,1.0,-0.002777777777777778,0.6966666666666799
547.0,10.0,3.462367664142764,298.15,1.0,-0.002777777777777778,0.6961111111111243
548.0,10.0,3.46178730351034,298.15,1.0,-0.002777777777777778,0.6955555555555688
549.0,10.0,3.4612085790100395,298.15,1.0,-0.002777777777777778,0.6950000000000133
550.0,10.0,3.4606314903877333,298.15,1.0,-0.002777777777777778,0.6944444444444577
551.0,10.0,3.4600560371195543,298.15,1.0,-0.002777777777777778,0.6938888888889022
552.0,10.0,3.4594822184118925,298.15,1.0,-0.002777777777777778,0.6933333333333467
553.0,10.0,3.4589100332014016,298.15,1.0,-0.002777777777777778,0.6927777777777911
554.0,10.0,3.458339480154991,298.15,1.0,-0.002777777777777778,0.6922222222222356
555.0,10.0,3.4577705576698334,298.15,1.0,-0.002777777777777778,0.6916666666666801
556.0,10.0,3.4572032638733585,298.15,1.0,-0.002777777777777778,0.6911111111111246
557.0,10.0,3.456637596623258,298.15,1.0,-0.002777777777777778,0.690555555555569
558.0,10.0,3.4560735535074834,298.15,1.0,-0.002777777777777778,0.6900000000000135
559.0,10.0,3.455511122922529,298.15,1.0,-0.002777777777777778,0.689444444444458
560.0,10.0,3.454950306123103,298.15,1.0,-0.002777777777777778,0.6888888888889024
561.0,10.0,3.4543911010616433,298.15,1.0,-0.002777777777777778,0.6883333333333469
562.0,10.0,3.453833503826913,298.15,1.0,-0.002777777777777778,0.6877777777777914
563.0,10.0,3.4532775102178253,298.15,1.0,-0.002777777777777778,0.6872222222222358
564.0,10.0,3.4527231157434324,298.15,1.0,-0.002777777777777778,0.6866666666666803
565.0,10.0,3.452170315622932,298.15,1.0,-0.002777777777777778,0.6861111111111248
566.0,10.0,3.4516191047856664,298.15,1.0,-0.002777777777777778,0.6855555555555692
567.0,10.0,3.451069477871121,298.15,1.0,-0.002777777777777778,0.6850000000000137
568.0,10.0,3.4505214292289255,298.15,1.0,-0.002777777777777778,0.6844444444444582
569.0,10.0,3.449974952918854,298.15,1.0,-0.002777777777777778,0.6838888888889026
570.0,10.0,3.449430042710822,298.15,1.0,-0.002777777777777778,0.6833333333333471
571.0,10.0,3.4488867047855147,298.15,1.0,-0.002777777777777778,0.6827777777777916
572.0,10.0,3.4483449407831848,298.15,1.0,-0.002777777777777778,0.682222222222236
573.0,10.0,3.447804731693944,298.15,1.0,-0.002777777777777778,0.6816666666666805
574.0,10.0,3.4472660712532237,298.15,1.0,-0.002777777777777778,0.681111111111125
575.0,10.0,3.4467289529614256,298.15,1.0,-0.002777777777777778,0.6805555555555695
576.0,10.0,3.4461933700839267,298.15,1.0,-0.002777777777777778,0.6800000000000139
577.0,10.0,3.445659315651077,298.15,1.0,-0.002777777777777778,0.6794444444444584
578.0,10.0,3.445126782458198,298.15,1.0,-0.002777777777777778,0.6788888888889029
579.0,10.0,3.444595763065588,298.15,1.0,-0.002777777777777778,0.6783333333333473
580.0,10.0,3.4440662497985137,298.15,1.0,-0.002777777777777778,0.6777777777777918
581.0,10.0,3.44353823474722,298.15,1.0,-0.002777777777777778,0.6772222222222363
582.0,10.0,3.4430117097669224,298.15,1.0,-0.002777777777777778,0.6766666666666807
583.0,10.0,3.442486667150974,298.15,1.0,-0.002777777777777778,0.6761111111111252
584.0,10.0,3.4419631062408786,298.15,1.0,-0.002777777777777778,0.6755555555555697
585.0,10.0,3.4414410122360257,298.15,1.0,-0.002777777777777778,0.6750000000000141
586.0,10.0,3.4409203763864116,298.15,1.0,-0.002777777777777778,0.6744444444444586
587.0,10.0,3.4404011897236266,298.15,1.0,-0.002777777777777778,0.6738888888889031
588.0,10.0,3.439883443060861,298.15,1.0,-0.002777777777777778,0.6733333333333476
589.0,10.0,3.4393671269928996,298.15,1.0,-0.002777777777777778,0.672777777777792
590.0,10.0,3.438852231896128,298.15,1.0,-0.002777777777777778,0.6722222222222365
591.0,10.0,3.438338747928529,298.15,1.0,-0.002777777777777778,0.671666666666681
592.0,10.0,3.437826665029682,298.15,1.0,-0.002777777777777778,0.6711111111111254
593.0,10.0,3.4373159729207643,298.15,1.0,-0.002777777777777778,0.6705555555555699
594.0,10.0,3.436806661104553,298.15,1.0,-0.002777777777777778,0.6700000000000144
595.0,10.0,3.4362987188654186,298.15,1.0,-0.002777777777777778,0.6694444444444588
596.0,10.0,3.4357921542063075,298.15,1.0,-0.002777777777777778,0.6688888888889033
597.0,10.0,3.4352869525178553,298.15,1.0,-0.002777777777777778,0.6683333333333478
598.0,10.0,3.434783097433186,298.15,1.0,-0.002777777777777778,0.6677777777777922
599.0,10.0,3.434280579005143,298.15,1.0,-0.002777777777777778,0.6672222222222367
600.0,10.0,3.4337794465671307,298.15,1.0,-0.002777777777777778,0.6666666666666812
601.0,10.0,3.433279774905352,298.15,1.0,-0.002777777777777778,0.6661111111111256
602.0,10.0,3.432781395297894,298.15,1.0,-0.002777777777777778,0.6655555555555701
603.0,10.0,3.4322843029453796,298.15,1.0,-0.002777777777777778,0.6650000000000146
604.0,10.0,3.4317883412871106,298.15,1.0,-0.002777777777777778,0.664444444444459
605.0,10.0,3.4312936211245577,298.15,1.0,-0.002777777777777778,0.6638888888889035
606.0,10.0,3.430800128086442,298.15,1.0,-0.002777777777777778,0.663333333333348
607.0,10.0,3.430307858888699,298.15,1.0,-0.002777777777777778,0.6627777777777925
608.0,10.0,3.4298168222793874,298.15,1.0,-0.002777777777777778,0.6622222222222369
609.0,10.0,3.42932701853293,298.15,1.0,-0.002777777777777778,0.6616666666666814
610.0,10.0,3.4288384118559865,298.15,1.0,-0.002777777777777778,0.6611111111111259
611.0,10.0,3.428350997501667,298.15,1.0,-0.002777777777777778,0.6605555555555703
612.0,10.0,3.4278647823395363,298.15,1.0,-0.002777777777777778,0.6600000000000148
613.0,10.0,3.4273797663695937,298.15,1.0,-0.002777777777777778,0.6594444444444593
614.0,10.0,3.4268958880882825,298.15,1.0,-0.002777777777777778,0.6588888888889037
615.0,10.0,3.4264131454967517,298.15,1.0,-0.002777777777777778,0.6583333333333482
616.0,10.0,3.4259315631789895,298.15,1.0,-0.002777777777777778,0.6577777777777927
617.0,10.0,3.425451141134994,298.15,1.0,-0.002777777777777778,0.6572222222222371
618.0,10.0,3.4249718159209928,298.15,1.0,-0.002777777777777778,0.6566666666666816
619.0,10.0,3.4244935651761663,298.15,1.0,-0.002777777777777778,0.6561111111111261
620.0,10.0,3.424016426807685,298.15,1.0,-0.002777777777777778,0.6555555555555705
621.0,10.0,3.4235404008155506,298.15,1.0,-0.002777777777777778,0.655000000000015
622.0,10.0,3.4230654342077997,298.15,1.0,-0.002777777777777778,0.6544444444444595
623.0,10.0,3.422591484518824,298.15,1.0,-0.002777777777777778,0.653888888888904
624.0,10.0,3.4221185980507194,298.15,1.0,-0.002777777777777778,0.6533333333333484
625.0,10.0,3.4216467748034867,298.15,1.0,-0.002777777777777778,0.6527777777777929
626.0,10.0,3.42117598594462,298.15,1.0,-0.002777777777777778,0.6522222222222374
627.0,10.0,3.420706173793645,298.15,1.0,-0.002777777777777778,0.6516666666666818
628.0,10.0,3.420237359156694,298.15,1.0,-0.002777777777777778,0.6511111111111263
629.0,10.0,3.419769530025939,298.15,1.0,-0.002777777777777778,0.6505555555555708
630.0,10.0,3.4193026743935504,298.15,1.0,-0.002777777777777778,0.6500000000000152
631.0,10.0,3.418836780251697,298.15,1.0,-0.002777777777777778,0.6494444444444597
632.0,10.0,3.4183718355925494,298.15,1.0,-0.002777777777777778,0.6488888888889042
633.0,10.0,3.4179078284082767,298.15,1.0,-0.002777777777777778,0.6483333333333486
634.0,10.0,3.4174447443459934,298.15,1.0,-0.002777777777777778,0.6477777777777931
635.0,10.0,3.416982560187189,298.15,1.0,-0.002777777777777778,0.6472222222222376
636.0,10.0,3.4165212716159226,298.15,1.0,-0.002777777777777778,0.646666666666682
